1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
